,date,link,username,tweet,like,retweet,reply,qrt
89,2022-01-25 17:11:55+00:00,https://twitter.com/deladella_/status/1486024044319494144,deladella_,"Banyak request dm pertanyaan MSIB magang merdeka baru ku balesin karna ku baru on twt
Baru balik dari jogja abis ketemu temen maganga xixix",0,0,0,0
90,2022-01-25 16:14:52+00:00,https://twitter.com/tanemtanembeni/status/1486009686621302784,tanemtanembeni,gays kalian yang ikut MSIB di petrokimia udah dapat email? plis gue panik karena sampai saat ini email ke gua ga ada,0,0,0,0
91,2022-01-25 14:49:01+00:00,https://twitter.com/cuankilidahh/status/1485988082537353220,cuankilidahh,"melepas penat msib, berharap hal baik dateng setelahnya 🤩✨🤝 https://t.co/6b2zxQFnd8",0,0,0,0
92,2022-01-25 13:03:47+00:00,https://twitter.com/heydeenx/status/1485961597558620161,heydeenx,"jadi ini yang aku jalani selama ini:

kuliah jurusan PGPAUD, belajar, tugas, teori, praktik PGPAUD. tapi kalau magang itu pas liburan semesteran, ngajuinnya pakai skill SMK (dulu gada MSIB)

bukan hustle / gila banget sama dunia, tapi pengen banget ngeringanin beban orang tua.",0,0,1,0
93,2022-01-25 12:14:16+00:00,https://twitter.com/regitanndy/status/1485949135526465541,regitanndy,"@sbyfess Kantorku ikut msib kampus merdeka, seingetku ada wawancara kok nder",0,0,0,0
94,2022-01-25 12:11:35+00:00,https://twitter.com/sbyfess/status/1485948463397613569,sbyfess,-rek kemarin ada yang ikut MSIB magang kampus merdeka batch 1 nggak? itu ada interview dulu apa gmn proses seleksinya?,0,0,1,0
95,2022-01-25 08:54:05+00:00,https://twitter.com/PokkyMa/status/1485898759414632452,PokkyMa,"https://t.co/z30XunHMtS 

Abis ikut tes karena mau daftar studi independen. Manifesting lolos MSIB ini T.T",1,0,0,0
96,2022-01-25 07:00:43+00:00,https://twitter.com/alvinakutansi/status/1485870228097867780,alvinakutansi,@lavendereblue Sosialisasi msib pi?,0,0,0,0
97,2022-01-25 05:17:14+00:00,https://twitter.com/undipmenfess/status/1485844187363028993,undipmenfess,"-dips! Gaes, aku keterima MSIB, ini untuk surat rekomendasi studi independen bersetipikat tu yang kayak gimana dah? Aku taunya surat rekomendasi magang? Atau dua-duanya sama? Tolong ingponya dong https://t.co/nYZetomB1j",2,0,2,0
98,2022-01-25 03:26:08+00:00,https://twitter.com/polbanfess/status/1485816227117563905,polbanfess,"Gaes akang teteh yang tahun kemarin ikut MSIB, aku boleh tanya-tanya ngga?",0,0,1,0
99,2022-01-24 18:41:12+00:00,https://twitter.com/galangsandit_/status/1485684125608685573,galangsandit_,"@daintydonutsid @undipmenfess msib itu singkatan 2 program, Magang sama Studi Independen Bersertifikat, jadi dari kemendikbud menyediakan instansi+posisi nya jadi kita tinggal daftar milih aja, min smt 4 biasanya, dan worth to try bgt kok 👍",0,0,0,0
100,2022-01-24 17:40:19+00:00,https://twitter.com/x_odila/status/1485668800364449794,x_odila,@collegemenfess Kalau dari msib mending nggak usah,0,0,0,0
101,2022-01-24 17:38:58+00:00,https://twitter.com/Dimzzzz_/status/1485668463977054208,Dimzzzz_,@collegemenfess Itu magang nya diluar MSIB apa gimana nder?,0,0,0,0
102,2022-01-24 15:48:58+00:00,https://twitter.com/unsrifess/status/1485640779641278465,unsrifess,"guyss unsr! bener gak sih kalo misalnya keterima MSIB smt ini, nanti dapetnya full 20 sks jadi di krs cuma bisa ambil 4 sks? Yg tau infonya tolong dong 😭",0,0,1,0
103,2022-01-24 13:20:31+00:00,https://twitter.com/cudlicious/status/1485603420715499523,cudlicious,"departemenku kenapa sih kesusu bgt ngedata yg ikut msib, orang belum pengumuman juga, heran.",0,0,0,0
104,2022-01-24 13:12:41+00:00,https://twitter.com/upi_official/status/1485601449346498561,upi_official,"(1/2).Program MSIB merupakan salah satu program dari MBKM yang memiliki banyak sekali benefit yang didapatkan, berikut merupakan beberapa testimoni dari mahasiswa yang telah mengikuti program MSIB tersebut. https://t.co/1DBXRtgPHz",0,0,1,0
105,2022-01-24 12:00:15+00:00,https://twitter.com/markcitiez/status/1485583222449000456,markcitiez,Pusing banget bacain drama msib. Takut tapi gimana ya….. kemaren km 2 keliatannya ga sanggup tapi bisa bisa aja ternyata,0,0,0,0
106,2022-01-24 11:20:54+00:00,https://twitter.com/undipmenfess/status/1485573319789543424,undipmenfess,"-dips! ada grup buat yg keterima msib batch 2 ga ya? kau ada rep, aku mau dm",1,0,0,0
107,2022-01-24 10:45:02+00:00,https://twitter.com/infoPOLBAN/status/1485564293894447109,infoPOLBAN,Sosialisasi Program MSIB https://t.co/7ITtyA4buJ,0,0,0,0
108,2022-01-24 09:47:41+00:00,https://twitter.com/Rarayetrisia1/status/1485549861789659136,Rarayetrisia1,@etnomenignotum @tubirfess Uang saku msib brapa sih?,0,0,0,0
109,2022-01-24 09:47:29+00:00,https://twitter.com/babelkeinjek/status/1485549809108803588,babelkeinjek,@collegemenfess Setauku Fhci sama msib diperpanjang,1,0,0,0
110,2022-01-24 09:02:17+00:00,https://twitter.com/psyduckhy/status/1485538432810373124,psyduckhy,"@undipmenfess Itulah lu sok sokan MSIB, kampus merdeka, kalo cuma cari kerennya doang 😌 mo dimanapun tempatnya, kalo ga berkembang mah ngapain",10,0,0,0
111,2022-01-24 07:42:21+00:00,https://twitter.com/lysorin/status/1485518320980103242,lysorin,@undipmenfess Msib apaan?,0,0,2,0
112,2022-01-24 07:29:49+00:00,https://twitter.com/galangsandit_/status/1485515163654848513,galangsandit_,"@undipmenfess bener sih, kmrn batch 1 juga banyak yg kurang komit sama program msib :)",1,0,0,0
113,2022-01-24 07:29:17+00:00,https://twitter.com/optimusjinie/status/1485515029726187521,optimusjinie,"@midlaner_evos hai kak sorry sebelumnya, aku boleh tanya"" mengenai msib kampus merdeka ga?",0,0,1,0
114,2022-01-24 01:42:45+00:00,https://twitter.com/haibariefu/status/1485427822055530498,haibariefu,@sty_wln ak msib sakit😞😔,0,0,1,0
115,2022-01-24 01:02:41+00:00,https://twitter.com/ditjendikti/status/1485417739166842882,ditjendikti,"@naviellawin Halo #InsanDikti , Mahasiswa yang mengikuti program MSIB MBKM bisa mendapatkan uang saku sesuai dengan kesepakatan antara mitra dengan mahasiswa.",0,0,0,0
116,2022-01-23 07:16:06+00:00,https://twitter.com/KangMasTaeil/status/1485149324267122690,KangMasTaeil,"@collegemenfess MSIB opo? 
Iya bisa 100% online",0,0,1,0
117,2022-01-23 07:15:03+00:00,https://twitter.com/collegemenfess/status/1485149062173437952,collegemenfess,[cm] mahasiswa UT bisa ikut msib tidak yaa? terus untuk jurusan manajemen di UT kuliahnya apakah bisa 100% online? makasih,0,0,1,0
118,2022-01-23 06:35:35+00:00,https://twitter.com/lhavenderblue/status/1485139127352045569,lhavenderblue,"serem bgt  buka linkedin banyak yang lolos msib, yu bs yu semangat",0,0,0,0
119,2022-01-23 04:34:16+00:00,https://twitter.com/TehhYul/status/1485108597453647875,TehhYul,"Yaelaaa ngukurnya dr hp, hhahaa hp msk indonesia thn 2000an bu ..kartu msib 500 rb hanya ada telkomsel jg, kl skrg hp murah kartu murah krn globalisasi zman suharto mah blm ...",0,0,0,0
120,2022-01-22 19:19:27+00:00,https://twitter.com/itsxxxmee/status/1484968972735123456,itsxxxmee,"@ngalamfess KKN lancar, MSIB lancar, kuliah off aamiin",0,0,0,0
121,2022-01-22 14:31:32+00:00,https://twitter.com/collegemenfess/status/1484896518285193216,collegemenfess,[cm] Semester 6 dgn kemungkinan sks wajib yg diambil 18 sks sambil  ikut studi independen yg gak dikonversi yay/nay? Kira-kira bakal keteteran bgt gak? Btw aku diterima di program msib generasi gigih.,5,0,3,0
122,2022-01-22 14:04:41+00:00,https://twitter.com/Fit_kala19/status/1484889762301607936,Fit_kala19,"@yook_can_d0_1t @collegemenfess Sejauh yang aku tahu, iya. Misal pihak kampus memutuskan itu tidak bisa dikonversi berarti program MSIB itu sekedar dijadikan pengalaman magang dan kuliah tetap harus diambil. So, sebelum regis ada baiknya konfirmasi dulu ke pihak kampus. cmiiw yaa",0,0,0,0
123,2022-01-22 13:22:26+00:00,https://twitter.com/karimheisseich/status/1484879128830832640,karimheisseich,aku bingung gimana mau nyemangatin temen-temen yang masih berjuang di program msib ini,0,0,0,0
124,2022-01-22 11:44:32+00:00,https://twitter.com/kampusinfo/status/1484854491564236801,kampusinfo,Mahasiswa UNM Presentasikan Laporan Hasil Program MSIB Batch 1 https://t.co/BbVdRlHSzY https://t.co/2Aj155YyvZ,0,0,0,0
125,2022-01-22 10:25:08+00:00,https://twitter.com/collegemenfess/status/1484834508491100160,collegemenfess,"[cm] kalo ikut program MSIB &amp; dpt konversi SKS di surat rekomendasinya, apa emang ini bener2 di konversi 20 sks ya? terus, nntinya setelah program MSIB selesai, brrti otomatis aku boleh lanjut ke smt setelahnya krn sks udah di konversi? bagi pengalamannya dong kak... makasih :"")",1,0,3,0
126,2022-01-22 10:09:59+00:00,https://twitter.com/republikaonline/status/1484830695650660358,republikaonline,Presentasi laporan hasil program MSIB berlangsung pada Rabu (12/1/2022) https://t.co/poZ6ICmzNt,0,0,0,0
127,2022-01-22 03:29:14+00:00,https://twitter.com/taeilsfiance/status/1484729843103440901,taeilsfiance,"please, tell me its okey for not joining msib, insecure anjg",0,0,0,0
128,2022-01-22 00:39:57+00:00,https://twitter.com/collegemenfess/status/1484687244296585216,collegemenfess,[cm] disini ada yg keterima MSIB Kampus Merdeka? Apa udah ada grupnya atau belum ya? Tia,1,0,0,0
129,2022-01-21 16:42:51+00:00,https://twitter.com/babelkeinjek/status/1484567177147854848,babelkeinjek,@collegemenfess Ngegas Laporan Akhir MSIB :(,0,0,0,0
130,2022-01-21 15:49:27+00:00,https://twitter.com/chimberland/status/1484553739797405700,chimberland,"knapa aku senang saat teman2ku keterima msib, kayak ayo kita pergi dari matkul kebinasaan ini",0,0,0,0
131,2022-01-21 14:07:24+00:00,https://twitter.com/velvetfudgey/status/1484528055536484360,velvetfudgey,"wake me up kalo km3,msib, dan semua program dah end🙏🏻",1,0,0,0
132,2022-01-21 13:53:36+00:00,https://twitter.com/urswtnightmare/status/1484524583671967750,urswtnightmare,Pengen apply kerja tp bimbang bgt masi nunggu pengunguman msib😭🙏🏻,0,0,0,0
133,2022-01-21 12:58:09+00:00,https://twitter.com/collegemenfess/status/1484510628392083458,collegemenfess,[cm] program msib yg gak linear dgn jurusan tuh kemungkinan diterima konversi sksnya kecil ya??,0,0,1,0
134,2022-01-21 12:44:37+00:00,https://twitter.com/UrSourceCode/status/1484507224240459777,UrSourceCode,"@collegemenfess kalau dikampusku gapapa, tapi konsekuensinya gak konversi nder jadi harus ambil sks kuliah sama menjalankan program msib sesuai kontrak",2,0,0,0
135,2022-01-21 12:40:36+00:00,https://twitter.com/collegemenfess/status/1484506213174095876,collegemenfess,[cm] Pls aku butuh saran. Aku lolos program msib tdk linear jurusan dan dikasih waktu sampe hari minggu ini buat ngambil tawaran tsb. Aku udah nanya pihak jurusan kampus aku terkait bisa/tidaknya konversi sks tapi sampai saat ini belum ada respon dan besok sudah masuk (cont) https://t.co/TkbPRnSSBh,8,0,3,0
136,2022-01-21 12:08:12+00:00,https://twitter.com/worthbeingme/status/1484498058390142977,worthbeingme,udah niat pengen ikut MSIB batch ini tapi uang sakunya ga bisa cover biaya hidup wkwk sedih banget,1,0,1,0
137,2022-01-21 10:44:06+00:00,https://twitter.com/allofskyes/status/1484476892367372296,allofskyes,Pusing banget mikiran msib doang 😭😭 disini ada yang daftar msib kampus merdeka juga gak? https://t.co/fDqiB2tm2A,0,0,0,0
138,2022-01-21 09:44:13+00:00,https://twitter.com/collegemenfess/status/1484461822828703747,collegemenfess,"[cm] MSIB udh ditutup ya? Admin Kampus Merdeka kok ga responsif sama sekali klo ditanyain ya?  :""",1,0,3,0
139,2022-01-21 09:20:14+00:00,https://twitter.com/collegemenfess/status/1484455788877803523,collegemenfess,[cm] program msib yg gak linear dgn jurusan tuh kemungkinan diterima konversi sksnya kecil ya??? 🥲🥲🥲,1,0,0,0
140,2022-01-21 09:11:36+00:00,https://twitter.com/collegemenfess/status/1484453617620844551,collegemenfess,"[cm] maaf mau nanya, ada yg ikut msib telkom gaaa? itu udah pengumuman atau belum yaa? makasii",2,0,0,0
141,2022-01-21 06:31:26+00:00,https://twitter.com/collegemenfess/status/1484413307973140481,collegemenfess,[cm] studi independen msib itu bisa masuk cv kah?,3,0,2,0
142,2022-01-21 04:40:31+00:00,https://twitter.com/bitzybub/status/1484385395991216130,bitzybub,ck typo msib 🥲🙏🏼,0,0,0,0
143,2022-01-21 03:40:56+00:00,https://twitter.com/kikuandmom/status/1484370400343891968,kikuandmom,Wa parah si.. diperpanjang lagi msib,0,0,1,0
144,2022-01-21 03:18:58+00:00,https://twitter.com/KamiVokasi/status/1484364872012148740,KamiVokasi,"Hi #SobatVokasi sudah daftar program MSIB tahap 2 belum? #Mika ingin mengingatkan kalau hari ini hari terakhir pendaftarannya lho. Yuk segera daftarkan diri kalian melalui link pendaftaran pada gambar di atas. Jangan sampai ketinggalan ya!

#KamiVokasiKamiAhlinya #MSIBTahap2 https://t.co/N2PwzvX1J0",1,1,0,0
145,2022-01-21 03:09:31+00:00,https://twitter.com/maseggg/status/1484362493912764416,maseggg,berharap besar ke MSIB tapi diperpanjang lagi alias degdegan nunggu diperpanjang seminggu,2,0,0,0
