,date,link,username,tweet,like,retweet,reply,qrt
10,2022-04-28 04:40:30+00:00,https://twitter.com/collegemenfess/status/1519537012835237888,collegemenfess,[cm] Biasanya yg ikut intern MSIB itu WFH/WFA/WFO?,1,1,0,0
11,2022-04-28 04:18:57+00:00,https://twitter.com/Japan_of_Magic/status/1519531591932190720,Japan_of_Magic,"【大臣官房】
日本国魔法省の諜報機関である大臣官房機密情報局(MSIB:Minister's Secretariat Secrecy and Intelligence Bureau)の松下由子局長は、国際テロ組織「７人の白の魔法使い」の活動範囲が広範囲に拡大していると発表。『欧州のヴォルデモートの残党と結びついてるのは間違いない』と述べた。 https://t.co/nzAIppJoRm",47,4,0,0
12,2022-04-28 01:45:13+00:00,https://twitter.com/FkomSi/status/1519492900786253825,FkomSi,Selamat kepada 10 mahasiswa Program Studi Sistem Informasi yang lulus untuk mengikuti MSIB Batch 2 https://t.co/convYAnmGI,0,0,0,0
13,2022-04-27 13:30:00+00:00,https://twitter.com/collegemenfess/status/1519307879773179904,collegemenfess,"[Cm] mau tanya dong yang paham. Udah cari berkali-kali masih ga ngerti

Magang kampus merdeka tuh skrg jadi satu sama Stupen, diganti dengan MSIB yaa? Trus kalo yg kemarin ikut magang ada yg pernah ikut KMMI juga dalam 1 waktu gaa? Apa diperbolehkan?",0,0,0,0
14,2022-04-27 13:23:37+00:00,https://twitter.com/capekhidup___1/status/1519306273359265793,capekhidup___1,"@itskindatiwi @pedankdut Kak, mjb. Nemu di keyword twt.
Bedanya msib sama magang apa yaa? Bukannya udah jadi satu yaa skrg? Magang dan studi independen gitu?",0,0,0,0
15,2022-04-27 09:10:12+00:00,https://twitter.com/eloragyu/status/1519242496655912961,eloragyu,"Tiba2 kepikiran takut bgt ini nanti gimana ya matkul ku tinggal 15sks, skripsi, dll udah di konversi krn program MSIB. Mau ikut smst antara malah barusan dosennya bilang belum bersedia ngajar😭",0,0,0,0
16,2022-04-27 06:18:28+00:00,https://twitter.com/LOMBASlHlR/status/1519199280644636673,LOMBASlHlR,moga si diran diran ni ngga lolos bacot banar ngga ada yg peduli km ikut msib cok,1,0,0,0
17,2022-04-27 03:50:21+00:00,https://twitter.com/ralfianizar_/status/1519162006783234049,ralfianizar_,@punkdrii Bisa bisanya km 21  aku msib 20,0,0,1,0
18,2022-04-26 15:13:21+00:00,https://twitter.com/moonbeamiee_/status/1518971501726212096,moonbeamiee_,@collegemenfess Punyaa grgr msib ahahahahah,0,0,0,0
19,2022-04-26 14:48:42+00:00,https://twitter.com/GilangAlghfr/status/1518965296169877505,GilangAlghfr,"[ How To Build an automated solution ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/D7rlUuJgAT",0,0,0,0
