,date,link,username,tweet,like,retweet,reply,qrt
1512,2022-07-02 11:13:34+00:00,https://twitter.com/BEMFAPETUB/status/1543191142312730626,BEMFAPETUB,"[INFORMASI PELAYANAN KEPENGURUSAN SURAT UNTUK KEPERLUAN MSIB ]

Assalamualaikum wr. wb

Halo Sobat Fapet!! 👋🏻
Apa kabar hari ini? Semoga sehat selalu ya! Kami dari advokesma kembali membawa informasi terkait pembukaan MSIB 3, UB melayani kepengurusan surat rekomendasi (SR) https://t.co/gXTbrT6jcA",0,0,1,0
1513,2022-07-02 11:11:04+00:00,https://twitter.com/um_fess/status/1543190515138859009,um_fess,"um! yang daftar msib batch 3 rep dong, mau tanya tanya",1,0,0,0
1514,2022-07-02 11:08:53+00:00,https://twitter.com/scheol11111/status/1543189967484387329,scheol11111,Yok bisa MSIB yok,0,0,0,0
1515,2022-07-02 10:02:31+00:00,https://twitter.com/undipmenfess/status/1543173265757155328,undipmenfess,-dips! Ada yg tau nama sama no hp koordinator buat surat rekomendasi msib itu didapet drmn?,0,0,0,0
1516,2022-07-02 09:56:56+00:00,https://twitter.com/collegemenfess/status/1543171858358341634,collegemenfess,[cm] kalo mau apply program msib tuh rekenning brinya udah harus aktif atau boleh nanti aja ya kalo udah ada oengumuman keterima atau ngganya??,0,0,2,0
1517,2022-07-02 08:25:01+00:00,https://twitter.com/JapanMerchFess/status/1543148725207306250,JapanMerchFess,!lapakjpwts / wto nendoroid osamu udah ready ina msib 650k tinggal ongkir ke rumah kamu. Minat dm @/monshairee 🙏,0,0,1,0
1518,2022-07-02 07:45:03+00:00,https://twitter.com/UNYmfs/status/1543138669900378113,UNYmfs,/UNY anak pendidikan bisa ikut program MSIB (Magang dan Studi Independen Bersertifikat) gak ya gengss?,1,0,1,0
1519,2022-07-02 07:12:09+00:00,https://twitter.com/Kill_iT3que3n/status/1543130391011557380,Kill_iT3que3n,"@halftako_ @Unsoedfess1963 Mau tanya point ini Selain Program Magang dan Studi Independen Bersertifikat (MSIB), saya tidak sedang menerima beasiswa dari Kemendikbudristek pada semester ini. Maksudnya apa ya?",0,0,1,0
1520,2022-07-02 07:09:09+00:00,https://twitter.com/Kill_iT3que3n/status/1543129635940368384,Kill_iT3que3n,"@collegemenfess Nitip mau tanya maksud dari point ini Selain Program Magang dan Studi Independen Bersertifikat (MSIB), saya tidak sedang menerima beasiswa dari Kemendikbudristek pada semester ini.",0,0,0,0
1521,2022-07-02 06:38:23+00:00,https://twitter.com/nadddiiirrr/status/1543121890969272320,nadddiiirrr,"Kataku kawands yang ingin ikut MSIB batch 3 beneran harus hati-hati pilih perusahaan deh, biar ga jadi sapi perah &amp; underpaid. Goodluck!",0,0,1,0
1522,2022-07-02 04:35:38+00:00,https://twitter.com/njmsygg/status/1543091001174421504,njmsygg,GUE GABISA DAFTAR MSIB LAGI WKWKWKWK🥲🥲🥲,0,0,1,0
1523,2022-07-02 04:22:32+00:00,https://twitter.com/undipmenfess/status/1543087706036531200,undipmenfess,-dips! Ada yg daftar msib kampus merdeka ga? Mau nanya dong buat stjm/sr yg bagian nama koordinator dan no hp koordinator itu didapet darimana ya?,0,0,0,0
1524,2022-07-02 04:07:20+00:00,https://twitter.com/undipmenfess/status/1543083878725783552,undipmenfess,-dips! kok undip ngga ada sosialisasi tentang magang merdeka msib ya? apa aku ketinggalan info?,1,0,2,0
